place_id,city,n_obs,last_year,last_population,best_model,mae_ets,rmse_ets,2025_ets,2026_ets,2027_ets,2028_ets,2029_ets,mae_arima,rmse_arima,2025_arima,2026_arima,2027_arima,2028_arima,2029_arima,2025_forecast,2025_lower,2025_upper,2026_forecast,2026_lower,2026_upper,2027_forecast,2027_lower,2027_upper,2028_forecast,2028_lower,2028_upper,2029_forecast,2029_lower,2029_upper,pct_change_5y
3651000,"New York city, New York",19,2024,8478072,arima,244879,289003,8445621,8446755,8447674,8448420,8449025,152525,189635,8483923,8485825,8486442,8486643,8486708,8483923,8280410,8687437,8485825,8193505,8778145,8486442,8125401,8847484,8486643,8067674,8905612,8486708,8016803,8956614,0.1
0644000,"Los Angeles city, California",19,2024,3878718,ets,176997,202907,3881011,3883042,3884839,3886430,3887838,183775,205537,3879429,3880012,3880489,3880879,3881199,3881011,3805967,3957839,3883042,3773681,3986318,3884839,3751976,4012192,3886430,3730305,4032600,3887838,3712801,4053247,0.24
1714000,"Chicago city, Illinois",19,2024,2721326,arima,28941,31085,2685803,2682874,2679960,2677060,2674174,28782,31862,2722217,2722108,2722121,2722120,2722120,2722217,2669270,2775164,2722108,2646635,2797581,2722121,2629504,2814738,2722120,2615064,2829176,2722120,2602354,2841886,0.03
4835000,"Houston city, Texas",19,2024,2387910,arima,87649,96924,2367419,2376432,2384862,2392746,2400120,46469,65249,2392202,2391879,2391903,2391901,2391901,2392202,2322858,2461545,2391879,2291001,2492756,2391903,2267400,2516406,2391901,2247579,2536223,2391901,2230172,2553631,0.17
0455000,"Phoenix city, Arizona",19,2024,1673122,arima,70097,88558,1677230,1684972,1692321,1699298,1705921,68507,85800,1665264,1672595,1665755,1672137,1666183,1665264,1590318,1740210,1672595,1567536,1777654,1665755,1536755,1794756,1672137,1523564,1820709,1666183,1499853,1832514,-0.41
4260000,"Philadelphia city, Pennsylvania",19,2024,1573916,arima,41002,42467,1580667,1581423,1582049,1582568,1582997,23935,27056,1574950,1575811,1576528,1577126,1577624,1574950,1557600,1592299,1575811,1551020,1600601,1576528,1545888,1607168,1577126,1541460,1612793,1577624,1537462,1617786,0.24
4865000,"San Antonio city, Texas",19,2024,1526621,arima,96188,101557,1523011,1529573,1535642,1541255,1546447,87118,87716,1531694,1536211,1540233,1543816,1547005,1531694,1471809,1591578,1536211,1450284,1622137,1540233,1433586,1646880,1543816,1419157,1668474,1547005,1406060,1687951,1.34
0666000,"San Diego city, California",19,2024,1404461,arima,74977,81269,1405725,1406777,1407654,1408384,1408992,50563,54701,1405833,1406985,1407952,1408763,1409445,1405833,1380277,1431390,1406985,1370382,1443588,1407952,1362618,1453286,1408763,1355894,1461633,1409445,1349811,1469078,0.35
4819000,"Dallas city, Texas",19,2024,1326093,arima,57816,58859,1331465,1334284,1336860,1339215,1341368,40862,47713,1315504,1325710,1315874,1325354,1316217,1315504,1264537,1366472,1325710,1254180,1397240,1315874,1228059,1403688,1325354,1224196,1426512,1316217,1202969,1429465,-0.74
4827000,"Fort Worth city, Texas",19,2024,1014376,ets,25050,27757,1027863,1047821,1067595,1087187,1106599,29246,29494,1035480,1056419,1077194,1097807,1118259,1027863,1010041,1046108,1047821,1026977,1067491,1067595,1043985,1090616,1087187,1061687,1111870,1106599,1078495,1132521,9.09
1235000,"Jacksonville city, Florida",19,2024,1009831,ets,55883,56991,1027876,1046630,1065290,1083856,1102330,74784,76194,1023139,1036445,1049751,1063056,1076360,1027876,1008874,1047330,1046630,1017302,1074472,1065290,1025860,1104029,1083856,1032272,1133544,1102330,1038037,1162018,9.16
0668000,"San Jose city, California",19,2024,997395,arima,84214,91492,996348,997622,998741,999724,1000588,73863,79260,998099,998690,999186,999602,999951,998099,969194,1027004,998690,957359,1040021,999186,948070,1050302,999602,940065,1059138,999951,932873,1067029,0.26
4805000,"Austin city, Texas",19,2024,993771,arima,58607,60033,1004295,1014392,1024082,1033379,1042300,45647,48485,1000439,1006542,1012128,1017242,1021923,1000439,978756,1022121,1006542,975246,1037838,1012128,973065,1051192,1017242,971334,1063151,1021923,969746,1074100,2.83
3712000,"Charlotte city, North Carolina",19,2024,943474,arima,20819,24781,942446,953192,963497,973380,982857,12148,15825,954363,964652,974375,983562,992242,954363,938606,970120,964652,941945,987360,974375,946062,1002687,983562,950309,1016814,992242,954459,1030025,5.17
3918000,"Columbus city, Ohio",19,2024,931551,ets,10930,16387,936246,944176,951785,959085,966090,18491,20872,939421,946902,954013,960772,967196,936246,922603,950214,944176,928682,959114,951785,934275,968815,959085,940339,977152,966090,945998,984969,3.71
1836003,"Indianapolis city (balance), Indiana",19,2024,890315,ets,5342,7692,889263,892443,895440,898265,900927,12682,14160,893125,895705,898072,900245,902240,889263,880551,898182,892443,883725,900930,895440,886611,904271,898265,889566,907028,900927,891999,909540,1.19
0667000,"San Francisco city, California",19,2024,827526,arima,68631,82768,829297,830912,832385,833728,834953,59719,66685,827455,827400,827356,827323,827296,827455,794684,860226,827400,780161,874639,827356,768564,886149,827323,758506,896139,827296,749464,905128,-0.03
5363000,"Seattle city, Washington",19,2024,780992,ets,25360,28044,787097,797313,807312,817099,826678,35626,38172,791429,801600,811511,821168,830578,787097,765795,808906,797313,770957,821904,807312,777189,836286,817099,783622,849165,826678,789722,860813,5.85
0820000,"Denver city, Colorado",19,2024,729019,ets,32987,36563,735865,742511,748965,755231,761316,35299,36037,733712,738073,742128,745897,749400,735865,719328,752794,742511,718413,765269,748965,719687,777028,755231,720828,787441,761316,722745,797765,4.43
4055000,"Oklahoma City city, Oklahoma",19,2024,713014,ets,11051,12781,720173,730089,739953,749767,759530,28928,30043,722723,732314,741791,751153,760402,720173,708011,732624,730089,717919,741937,739953,727627,752281,749767,737623,762000,759530,747067,771553,6.52
4752006,"Nashville-Davidson metropolitan government (balance), Tennessee",19,2024,704965,ets,7287,8389,712241,719482,726685,733853,740985,22515,23544,706714,708013,708978,709694,710226,712241,691409,733569,719482,689123,748151,726685,689803,762038,733853,690513,774430,740985,692395,786902,5.11
1150000,"Washington city, District of Columbia",19,2024,702250,arima,45877,49793,698574,700367,701937,703311,704513,22054,29876,705333,705702,705746,705751,705752,705333,682974,727692,705702,671913,739491,705746,663301,748191,705751,656116,755387,705752,649841,761663,0.5
4824000,"El Paso city, Texas",19,2024,681724,arima,29254,29982,683624,685349,686914,688336,689626,28831,30387,682846,683827,684686,685437,686094,682846,674510,691182,683827,671896,695758,684686,669914,699458,685437,668211,702664,686094,666660,705529,0.64
3240000,"Las Vegas city, Nevada",19,2024,678924,ets,9494,12928,680027,686383,692691,698950,705162,29628,30774,680219,679379,679924,679571,679800,680027,668212,692123,686383,674561,697893,692691,680717,704667,698950,687154,710835,705162,693054,716842,3.86
2507000,"Boston city, Massachusetts",19,2024,673822,arima,33622,35281,673738,674079,674353,674572,674747,31446,32744,675702,676694,677217,677493,677638,675702,649819,701584,676694,638216,715171,677217,628526,725907,677493,620008,734977,677638,612357,742919,0.57
2622000,"Detroit city, Michigan",19,2024,645702,arima,50790,55272,600368,591490,582964,574775,566911,24460,33288,641166,637141,633569,630400,627587,641166,562443,719889,637141,528271,746010,633569,503006,764131,630400,482592,778207,627587,465382,789793,-2.81
2148006,"Louisville/Jefferson County metro government (balance), Kentucky",19,2024,640793,arima,19212,21708,633942,635301,636527,637633,638631,13241,14555,643331,645701,647916,649985,651917,643331,627359,659303,645701,622952,668451,647916,619863,675969,649985,617382,682587,651917,615242,688592,1.74
4159000,"Portland city, Oregon",19,2024,636958,arima,33929,39763,637273,637557,637814,638045,638254,27005,29278,637803,638526,639143,639670,640120,637803,627678,647929,638526,623946,653106,639143,620997,657289,639670,618414,660925,640120,616049,664191,0.5
4748000,"Memphis city, Tennessee",19,2024,610936,arima,29699,32253,604219,596075,587971,579909,571886,24273,28349,610962,610970,610972,610972,610973,610962,595982,625942,610970,589813,632126,610972,585079,636864,610972,581087,640858,610973,577568,644377,0.01
2404000,"Baltimore city, Maryland",19,2024,568271,arima,38153,39690,566309,564356,562413,560480,558557,36436,37731,568340,568356,568359,568360,568360,568340,557124,579556,568356,552178,584533,568359,548359,588360,568360,545146,591574,568360,542324,594397,0.02
5553000,"Milwaukee city, Wisconsin",19,2024,563512,arima,31147,32571,558493,556605,555016,553677,552550,25526,27824,563302,563150,563039,562959,562902,563302,552614,573990,563150,547868,578431,563039,544156,581922,562959,540997,584922,562902,538201,587603,-0.11
3502000,"Albuquerque city, New Mexico",19,2024,560333,ets,12943,15650,561064,561664,562176,562613,562987,13242,15242,560832,561254,561612,561915,562172,561064,552504,569827,561664,549414,573216,562176,547329,576330,562613,545142,578756,562987,543559,581313,0.47
0477000,"Tucson city, Arizona",19,2024,554011,ets,13412,13732,549615,551121,552620,554111,555594,14221,14904,554140,554088,554109,554100,554104,549615,535232,564341,551121,536728,565134,552620,538043,567200,554111,539749,568578,555594,540854,569813,0.29
0627000,"Fresno city, California",19,2024,550091,ets,5633,6269,556321,560371,564373,568327,572234,6050,8869,554118,558145,562172,566199,570225,556321,548238,564597,560371,552282,568246,564373,556181,572567,568327,560256,576458,572234,563950,580225,4.03
0664000,"Sacramento city, California",19,2024,535787,arima,9158,9824,537932,542732,547507,552258,556986,6798,7772,540671,545555,550439,555322,560206,540671,534304,547039,545555,536507,554603,550439,539306,561572,555322,542407,568238,560206,545699,574713,4.56
1304000,"Atlanta city, Georgia",19,2024,520066,ets,32287,33358,511356,515155,518934,522695,526438,33006,35298,520784,521242,521535,521721,521840,511356,461120,562785,515155,464887,564093,518934,468024,569856,522695,472537,573225,526438,474959,576099,1.23
0446000,"Mesa city, Arizona",19,2024,517142,arima,38888,46172,519284,521895,524492,527077,529648,31602,35941,518085,517782,517879,517848,517858,518085,503107,533063,517782,495225,540338,517879,490074,545685,517848,485539,550157,517858,481629,554087,0.14
2938000,"Kansas City city, Missouri",19,2024,516045,ets,12983,13692,518098,522171,526223,530255,534267,24230,27386,515456,515959,515529,515897,515582,518098,502592,533973,522171,506655,537277,526223,510509,541941,530255,514773,545852,534267,518377,549596,3.53
3755000,"Raleigh city, North Carolina",19,2024,499637,arima,16281,17800,501453,506183,510638,514835,518790,8646,10126,503158,506303,509113,511622,513863,503158,491810,514507,506303,489788,522819,509113,488352,529873,511622,487074,536170,513863,485818,541908,2.85
0816000,"Colorado Springs city, Colorado",19,2024,493540,ets,9126,10579,502421,507273,511994,516588,521058,12354,16035,497786,501862,505774,509528,513131,502421,492985,512082,507273,497830,516466,511994,502431,521559,516588,507166,526079,521058,511388,530387,5.58
3137000,"Omaha city, Nebraska",19,2024,489263,ets,8047,10099,498422,503082,507599,511978,516223,25973,27457,489309,489316,489317,489317,489317,498422,474288,523129,503082,478933,526592,507599,483141,532062,511978,487882,536253,516223,491492,540081,5.51
1245000,"Miami city, Florida",19,2024,487006,arima,32190,35525,478882,482336,485584,488638,491510,20642,28011,485927,485753,485724,485720,485719,485927,461213,510642,485753,451377,520129,485724,443936,527513,485720,437659,533780,485719,432117,539321,-0.26
5182000,"Virginia Beach city, Virginia",19,2024,454808,ets,5805,7009,455375,455895,456374,456813,457218,6027,7175,454825,454823,454823,454823,454823,455375,450357,460511,455895,448584,462800,456374,447491,464888,456813,446375,466586,457218,445515,468276,0.53
0643000,"Long Beach city, California",19,2024,450917,arima,17555,19566,447787,446824,446053,445436,444943,14612,15710,451069,450952,451042,450972,451026,451069,445667,456472,450952,443233,458671,451042,441606,460479,450972,440054,461891,451026,438826,463227,0.02
0653000,"Oakland city, California",19,2024,443575,ets,10845,11616,445642,448439,451133,453730,456232,12549,14253,442352,443526,442399,443481,442442,445642,430139,461514,448439,432925,463542,451133,435422,466848,453730,438250,469324,456232,440345,471558,2.85
2743000,"Minneapolis city, Minnesota",19,2024,428572,arima,14658,16698,430713,431255,431767,432249,432704,13086,15641,428572,428572,428572,428572,428572,428572,412117,445026,428572,405301,451843,428572,400071,457072,428572,395662,461482,428572,391777,465366,0.0
0603526,"Bakersfield city, California",19,2024,417461,ets,13997,14985,419089,423084,426906,430564,434063,17344,19676,420633,423554,426244,428722,431004,419089,407575,430878,423084,411562,434301,426906,415237,438578,430564,419067,442146,434063,422264,445446,3.98
1271000,"Tampa city, Florida",19,2024,414575,ets,13480,18717,417593,422515,427414,432287,437137,17022,22023,420174,425772,431370,436967,442563,417593,405900,429563,422515,407871,436210,427414,410580,443466,432287,413367,450438,437137,416169,456499,5.44
4075000,"Tulsa city, Oklahoma",19,2024,413652,ets,3187,3663,412998,413942,414832,415672,416464,7223,8183,413754,413806,413833,413847,413854,412998,406861,419281,413942,407801,419920,414832,408613,421053,415672,409545,421845,416464,410175,422531,0.68
4804000,"Arlington city, Texas",19,2024,403657,ets,9473,10393,404384,405898,407333,408693,409982,10145,10989,405231,406710,408100,409406,410634,404384,395668,413308,405898,397176,414390,407333,398499,416169,408693,399990,417461,409982,401049,418598,1.57
0804000,"Aurora city, Colorado",19,2024,402452,ets,1925,2694,407523,412648,417691,422652,427534,4192,4806,407665,412790,417829,422783,427653,407523,402605,412558,412648,407727,417440,417691,412706,422677,422652,417742,427600,427534,422494,432396,6.23
2079000,"Wichita city, Kansas",19,2024,400993,arima,6363,7946,402029,402981,403856,404659,405397,5602,7088,402009,402939,403791,404571,405285,402009,396884,407134,402939,395640,410239,403791,394792,412790,404571,394115,415027,405285,393526,417044,1.07
3916000,"Cleveland city, Ohio",19,2024,365391,ets,6450,7013,362646,360104,357574,355057,352552,14383,15163,365335,365321,365317,365316,365316,362646,347155,378506,360104,344602,375195,357574,341874,373277,355057,339589,370639,352552,336677,367867,-3.51
2255000,"New Orleans city, Louisiana",19,2024,362701,arima,56259,59496,388353,389397,390323,391144,391872,18949,20448,364817,364460,364520,364510,364512,364817,350261,379374,364460,348087,380833,364520,345985,383055,364510,344125,384895,364512,342418,386606,0.5
3231900,"Henderson city, Nevada",19,2024,350020,arima,16210,16439,353512,359865,366187,372477,378736,13059,15822,356982,363942,370903,377862,384822,356982,348725,365238,363942,352150,375735,370903,356318,385487,377862,360861,394864,384822,365634,404009,9.94
1571550,"Urban Honolulu CDP, Hawaii",14,2024,344977,arima,9364,9839,345031,345079,345122,345160,345194,6479,7415,345003,345021,345033,345041,345046,345003,341682,348324,345021,340292,349749,345033,339211,350854,345041,338290,351791,345046,337474,352619,0.02
0602000,"Anaheim city, California",19,2024,344579,arima,9672,10946,344203,344310,344402,344482,344551,6874,7380,344792,344790,344790,344790,344790,344792,340151,349433,344790,338062,351517,344790,336486,353094,344790,335164,354416,344790,334003,355577,0.06
1253000,"Orlando city, Florida",19,2024,334871,ets,10416,12728,341782,351501,361172,370794,380368,13231,14863,340988,347106,353223,359340,365457,341782,332987,350787,351501,339460,363019,361172,344379,377750,370794,347495,393102,380368,350201,409426,13.59
2146027,"Lexington-Fayette urban county, Kentucky",19,2024,329437,arima,8935,10225,328076,328994,329809,330533,331177,5002,5772,330124,330692,331161,331549,331869,330124,324288,335960,330692,322244,339140,331161,320604,341718,331549,319142,343956,331869,317783,345955,0.74
0675000,"Stockton city, California",19,2024,324980,ets,2479,3210,326473,328779,331075,333358,335631,12922,13174,324720,324938,324755,324909,324780,326473,318965,334158,328779,321267,336093,331075,323467,338685,333358,325863,340910,335631,327938,343052,3.28
0662000,"Riverside city, California",19,2024,323792,arima,10658,10911,326661,327260,327819,328342,328830,8328,8959,324090,324127,324131,324132,324132,324090,315576,332604,324127,311709,336545,324131,308733,339529,324132,306240,342024,324132,304053,344211,0.11
0636770,"Irvine city, California",19,2024,318693,arima,10624,12233,328626,336171,343679,351149,358582,8314,9995,326727,334759,342787,350812,358834,326727,314661,338794,334759,317481,352036,342787,321368,364205,350812,325786,375838,358834,330529,387140,12.6
4817000,"Corpus Christi city, Texas",19,2024,317314,arima,24317,25947,318146,318907,319605,320244,320829,21067,22540,317780,318193,318557,318880,319165,317780,308655,326905,318193,305167,331218,318557,302468,334647,318880,300155,337605,319165,298079,340251,0.58
3451000,"Newark city, New Jersey",19,2024,317303,ets,15743,18373,315100,317796,320478,323147,325803,18163,21764,317875,318005,318034,318041,318042,315100,302399,328103,317796,303610,331598,320478,304604,335946,323147,306136,339735,325803,307798,342831,2.68
0669000,"Santa Ana city, California",19,2024,316188,arima,18526,20354,313972,312704,311689,310877,310228,16084,19082,317304,317042,317103,317089,317092,317304,305105,329502,317042,298159,335925,317103,293660,340547,317089,289775,344403,317092,286405,347779,0.29
3915000,"Cincinnati city, Ohio",19,2024,314914,ets,8159,8984,307413,307799,308183,308566,308946,10173,10525,315039,315021,315024,315024,315024,307413,290435,324794,307799,290810,324339,308183,290977,325393,308566,291614,325643,308946,291548,325730,-1.9
7276770,"San Juan zona urbana, Puerto Rico",19,2024,313579,arima,24012,26750,309718,305876,302054,298251,294466,15876,19192,313639,313633,313634,313634,313634,313639,300070,327208,313633,294153,333114,313634,289681,337587,313634,285919,341349,313634,282610,344658,0.02
4261000,"Pittsburgh city, Pennsylvania",19,2024,307670,arima,7378,8039,305028,305090,305141,305183,305218,3685,4293,307928,307852,307874,307868,307870,307928,304129,311727,307852,302326,313377,307874,301082,314666,307868,300002,315734,307870,299062,316677,0.07
2758000,"St. Paul city, Minnesota",19,2024,307484,arima,12833,13339,308092,309132,310101,311002,311840,5533,7270,307645,307598,307612,307608,307609,307645,303672,311618,307598,301826,313370,307612,300517,314706,307608,299392,315824,307609,298410,316808,0.04
3728000,"Greensboro city, North Carolina",19,2024,307372,ets,6528,7439,302850,303561,304171,304694,305143,9282,9307,308271,308980,309537,309977,310323,302850,296158,309700,303561,296865,310080,304171,297389,310954,304694,298012,311425,305143,298285,311758,-0.73
3436000,"Jersey City city, New Jersey",19,2024,302822,ets,10692,11390,291480,294397,297299,300187,303060,18387,21503,302350,302164,302090,302061,302049,291480,276022,307306,294397,278929,309456,297299,281633,312968,300187,284752,315735,303060,287219,318341,0.08
3719000,"Durham city, North Carolina",19,2024,301877,ets,5612,5740,306247,311313,316320,321270,326164,12126,12344,306335,310652,314831,318878,322796,306247,301258,311355,311313,306320,316173,316320,311263,321377,321270,316288,326289,326164,321051,331096,8.05
3128000,"Lincoln city, Nebraska",19,2024,300626,ets,5073,7209,301649,303870,305999,308040,309998,10291,10835,301889,303005,303991,304862,305632,301649,296400,307024,303870,298617,308984,305999,300679,311320,308040,302799,313321,309998,304618,315188,3.12
3251800,"North Las Vegas city, Nevada",19,2024,294042,ets,26816,30170,299758,304330,307989,310915,313256,32840,34612,296376,297819,298711,299263,299604,299758,287413,312396,304330,282588,325198,307989,276319,339323,310915,268455,351603,313256,261366,361025,6.53
4858016,"Plano city, Texas",19,2024,292615,ets,5578,6930,294396,295815,297193,298531,299831,6703,7624,291119,292615,291119,292615,291119,294396,287167,301796,295815,288581,302856,297193,289867,304520,298531,291314,305802,299831,292424,306977,2.47
0203000,"Anchorage municipality, Alaska",19,2024,289600,arima,18348,20384,289649,289689,289720,289745,289766,8970,9649,289784,289803,289805,289805,289805,289784,284840,294729,289803,282622,296984,289805,280919,298691,289805,279491,300119,289805,278238,301372,0.07
0427400,"Gilbert town, Arizona",19,2024,288797,ets,10257,12128,287473,292302,297033,301669,306210,29083,30430,287637,288624,287784,288499,287891,287473,272041,303272,292302,276860,307336,297033,281394,312677,301669,286260,317191,306210,290396,321466,6.03
5548000,"Madison city, Wisconsin",19,2024,285318,ets,10368,12292,288655,292674,296672,300651,304610,15585,16305,288838,292266,295607,298861,302032,288655,282067,295400,292674,284475,300334,296672,287304,305670,300651,290214,310625,304610,293065,315267,6.76
3260600,"Reno city, Nevada",19,2024,281684,arima,8774,10187,284543,288498,292433,296349,300245,7284,8663,285915,290146,294376,298606,302836,285915,279848,291982,290146,281498,298793,294376,283704,305048,298606,286191,311021,302836,288852,316820,7.51
0412000,"Chandler city, Arizona",19,2024,281243,ets,13035,14557,279228,281665,284090,286502,288903,19524,21868,281205,281222,281215,281218,281216,279228,266463,292296,281665,268892,294100,284090,271153,297029,286502,273757,299342,288903,275822,301522,2.72
2965000,"St. Louis city, Missouri",19,2024,279695,ets,6376,8148,278793,275166,271556,267965,264392,21450,21819,279552,279516,279507,279504,279504,278793,262581,295391,275166,258943,290959,271556,255126,287990,267965,251778,284272,264392,247778,280419,-5.47
0613392,"Chula Vista city, California",19,2024,278548,arima,14522,15203,283790,285414,286918,288309,289597,10476,11155,278315,278454,278371,278420,278391,278315,267040,289589,278454,262759,294148,278371,259131,297611,278420,256255,300585,278391,253611,303170,-0.06
3611000,"Buffalo city, New York",19,2024,276618,arima,13674,15167,277278,278094,278906,279714,280518,13363,15418,276674,276708,276728,276740,276748,276674,266415,286933,276708,262116,291300,276728,258781,294675,276740,255953,297528,276748,253452,300044,0.05
1825000,"Fort Wayne city, Indiana",19,2024,273425,ets,8517,9392,270668,271661,272606,273505,274362,9269,10354,273607,273604,273604,273604,273604,270668,259025,282589,271661,260010,283004,272606,260806,284408,273505,261880,285217,274362,262430,285872,0.34
4845000,"Lubbock city, Texas",19,2024,272085,ets,3182,3748,272225,274417,276513,278517,280433,4233,5279,274183,276150,277996,279727,281350,272225,267766,276790,274417,269955,278761,276513,271994,281033,278517,274065,283002,280433,275864,284841,3.07
1263000,"St. Petersburg city, Florida",19,2024,267073,ets,4141,6326,267123,268344,269559,270768,271971,4863,7714,268267,267596,267973,267761,267880,267123,255778,278737,268344,256991,279396,269559,258061,281059,270768,259440,282179,271971,260345,283186,1.83
3977000,"Toledo city, Ohio",19,2024,265651,arima,9926,10260,266660,265404,264154,262910,261672,9926,10079,265660,265658,265658,265658,265658,265660,256073,275247,265658,251984,279331,265658,248888,282429,265658,246275,285041,265658,243975,287341,0.0
4841464,"Laredo city, Texas",19,2024,261408,arima,19450,20166,262205,262910,263535,264089,264579,13176,14205,262208,262919,263551,264114,264614,262208,254710,269706,262919,252151,273687,263551,250176,276926,264114,248469,279759,264614,246914,282314,1.23
1258715,"Port St. Lucie city, Florida",19,2024,258578,ets,30308,33200,271735,284826,297852,310812,323708,40040,42228,263001,266275,268698,270491,271819,271735,261978,281724,284826,267193,301778,297852,271298,324004,310812,273115,346680,323708,275228,368782,25.19
0427820,"Glendale city, Arizona",19,2024,258121,arima,13706,13818,256775,257848,258915,259977,261033,10079,10803,258223,258267,258286,258294,258298,258223,247532,268915,258267,243001,273534,258286,239477,277095,258294,236492,280096,258298,233860,282735,0.07
4837000,"Irving city, Texas",19,2024,258052,ets,3498,3853,261688,264736,267768,270785,273787,14310,14686,260543,263034,265525,268016,270507,261688,252905,270680,264736,255947,273292,267768,258867,276671,270785,262015,279619,273787,264786,282469,6.1
3775000,"Winston-Salem city, North Carolina",19,2024,255782,ets,5331,5776,256063,256290,256474,256622,256742,6296,6340,256376,256831,257178,257444,257647,256063,251973,260250,256290,250330,261919,256474,249233,263415,256622,248114,264588,256742,247203,265757,0.38
5116000,"Chesapeake city, Virginia",19,2024,254997,arima,5300,5594,257419,259487,261544,263591,265628,4628,5861,257206,259414,261622,263830,266037,257206,254630,259782,259414,255751,263078,261622,257111,266134,263830,258591,269069,266037,260147,271926,4.33
4829000,"Garland city, Texas",19,2024,250571,arima,9418,9569,248399,249049,249696,250339,250979,6046,6193,250786,250620,250748,250650,250725,250786,244872,256699,250620,242065,259176,250748,240312,261183,250650,238544,262755,250725,237209,264241,0.06
3223770,"Enterprise CDP, Nevada",18,2024,250461,arima,56369,58842,260742,270250,279710,289123,298488,54548,60398,260227,269993,279758,289524,299289,260227,236516,283938,269993,235835,304151,279758,237172,322345,289524,239496,339551,299289,242419,356159,19.5
0465000,"Scottsdale city, Arizona",19,2024,246183,arima,13675,17681,247364,248457,249514,250536,251524,13376,16957,246267,246236,246247,246243,246245,246267,233666,258867,246236,228088,264383,246247,223989,268505,246243,220491,271995,246245,217429,275060,0.03
5103000,"Arlington CDP, Virginia",19,2024,239807,arima,6266,7102,240161,241059,241887,242650,243353,4066,4655,240497,241105,241641,242112,242527,240497,233649,247345,241105,231273,250937,241641,229432,253849,242112,227836,256388,242527,226383,258672,1.13
1608830,"Boise City city, Idaho",19,2024,237959,ets,6475,7933,240373,242492,244600,246697,248784,12865,13330,238140,238088,238103,238099,238100,240373,235165,245705,242492,237280,247565,244600,239321,249879,246697,241497,251936,248784,243447,253933,4.55
1230000,"Hialeah city, Florida",19,2024,235384,arima,21275,24060,235079,235411,235706,235967,236199,10598,12379,232820,235384,232820,235384,232820,232820,223277,242364,235384,221954,248814,232820,216345,249296,235384,216391,254377,232820,211565,254076,-1.09
4827684,"Frisco city, Texas",19,2024,235221,ets,25356,27253,243731,252370,260966,269519,278029,33851,36900,244544,253868,263191,272514,281836,243731,234245,253443,252370,240155,263933,260966,246711,274494,269519,253217,285066,278029,259795,294949,18.2
5167000,"Richmond city, Virginia",19,2024,233655,ets,5510,5924,235368,236723,238008,239226,240382,6715,7995,234003,234214,234342,234419,234466,235368,229712,241159,236723,231063,242233,238008,232276,243741,239226,233579,244916,240382,234585,245973,2.88
1210275,"Cape Coral city, Florida",19,2024,233025,ets,22464,23127,240886,248322,255344,261975,268236,31541,32610,238437,243849,249259,254667,260075,240886,234470,247455,248322,236512,259659,255344,237173,272908,261975,236571,286191,268236,235465,298725,15.11
5157000,"Norfolk city, Virginia",19,2024,231105,arima,15896,16416,229348,228093,227089,226286,225643,9117,10309,231086,231082,231080,231080,231080,231086,225252,236921,231082,222329,239834,231080,220060,242101,231080,218161,243999,231080,216503,245657,-0.01
5367000,"Spokane city, Washington",19,2024,230604,ets,9195,9564,231276,232890,234496,236094,237684,11771,12042,230766,230876,230950,231000,231034,231276,224925,237778,232890,226535,239077,234496,228060,240933,236094,229753,242482,237684,231176,243962,3.07
0137000,"Huntsville city, Alabama",19,2024,230157,ets,12759,15305,233873,237486,241081,244658,248217,23577,24716,234083,238008,241933,245858,249782,233873,225786,242152,237486,227114,247258,241081,228976,252509,244658,230917,257803,248217,232917,262540,7.85
0669088,"Santa Clarita city, California",19,2024,229175,ets,26471,26980,232041,235345,238632,241903,245158,29416,31106,229040,229124,229072,229104,229084,232041,217699,246725,235345,218827,251145,238632,219802,256881,241903,221547,261468,245158,223015,265623,6.97
0626000,"Fremont city, California",19,2024,228191,arima,13409,15078,228495,229063,229599,230104,230581,9615,10032,228016,228150,228047,228126,228066,228016,218117,237915,228150,214390,241910,228047,211144,244951,228126,208676,247575,228066,206300,249832,-0.05
5370000,"Tacoma city, Washington",19,2024,228187,ets,5436,5745,229067,231448,233816,236172,238517,10023,10768,228488,228351,228413,228385,228398,229067,224204,234047,231448,225497,236949,233816,226251,241228,236172,226301,245746,238517,226074,250457,4.53
4845744,"McKinney city, Texas",19,2024,227515,ets,16804,20683,231783,238406,244996,251554,258078,22041,25854,234915,242314,249714,257113,264513,231783,223064,240708,238406,227699,248374,244996,232784,256670,251554,238080,264510,258078,243235,271780,13.43
0665000,"San Bernardino city, California",19,2024,224785,ets,1572,2216,224966,226072,227172,228267,229356,4687,5447,224866,224799,224854,224809,224846,224966,219126,230946,226072,220228,231762,227172,221253,233093,228267,222435,234142,229356,223371,235130,2.03
3268585,"Spring Valley CDP, Nevada",19,2024,221300,ets,9917,15239,223142,225185,227104,228909,230604,15707,18678,223798,226172,228429,230575,232615,223142,209009,237611,225185,211043,238953,227104,212782,241431,228909,214797,243124,230604,216121,244575,4.2
2205000,"Baton Rouge city, Louisiana",19,2024,220901,arima,10809,10951,219843,219665,219523,219409,219318,5713,6329,221043,221074,221081,221083,221083,221043,218115,223971,221074,216670,225479,221081,215536,226627,221083,214584,227581,221083,213753,228413,0.08
0648354,"Modesto city, California",19,2024,220617,ets,6410,7140,221192,222127,223057,223983,224903,6728,6949,220741,220642,220721,220657,220708,221192,215762,226752,222127,216113,227844,223057,216439,229397,223983,217057,230848,224903,217697,231849,1.94
